individualid,originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,standardisederrorpos,standardisederrorneg,standardisederrorunit,replicates,habitat,labfield,arenavalue,arenaunit,arenavaluesi,arenaunitsi,ambienttemp,ambienttempmethod,ambienttempunit,ambientlight,ambientlightunit,secondstressor,secondstressordef,secondstressorvalue,secondstressorunit,timestart,timeend,totalobstimevalue,totalobstimeunit,totalobstimevaluesi,totalobstimeunitsi,totalobstimenotes,resrepvalue,resrepunit,resrepvaluesi,resrepunitsi,locationtext,locationtype,originallocationdate,locationdate,locationdateprecision,coordinatetype,latitude,longitude,interactor1,interactor1common,interactor1wholepart,interactor1wholeparttype,interactor1number,interactor1kingdom,interactor1phylum,interactor1class,interactor1order,interactor1family,interactor1genus,interactor1species,interactor1stage,interactor1sex,interactor1temp,interactor1tempunit,interactor1tempmethod,interactor1growthtemp,interactor1growthtempunit,interactor1growthdur,interactor1growthdurunit,interactor1growthtype,interactor1acc,interactor1acctemp,interactor1acctempnotes,interactor1acctime,interactor1acctimenotes,interactor1acctimeunit,interactor1origtemp,interactor1origtempnotes,interactor1origtime,interactor1origtimenotes,interactor1origtimeunit,interactor1equilibtimevalue,interactor1equilibtimeunit,interactor1size,interactor1sizeunit,interactor1sizetype,interactor1sizesi,interactor1sizeunitsi,interactor1denvalue,interactor1denunit,interactor1dentypesi,interactor1denvaluesi,interactor1denunitsi,interactor1massvaluesi,interactor1massunitsi,interactor2common,interactor2kingdom,interactor2phylum,interactor2class,interactor2order,interactor2family,interactor2genus,interactor2species,interactor2stage,interactor2sex,interactor2temp,interactor2tempunit,interactor2tempmethod,interactor2growthtemp,interactor2growthtempunit,interactor2growthdur,interactor2growthdurunit,interactor2growthtype,interactor2acc,interactor2acctemp,interactor2acctempnotes,interactor2acctime,interactor2acctimenotes,interactor2acctimeunit,interactor2origtemp,interactor2origtempnotes,interactor2origtime,interactor2origtimenotes,interactor2origtimeunit,interactor2equilibtimevalue,interactor2equilibtimeunit,interactor2size,interactor2sizeunit,interactor2sizetype,interactor2sizesi,interactor2sizeunitsi,interactor2denvalue,interactor2denunit,interactor2dentypesi,interactor2denvaluesi,interactor2denunitsi,interactor2massvaluesi,interactor2massunitsi,physicalprocess,physicalprocess_1,physicalprocess_2,figuretable,citation,doi,curratedbycitation,curratedbydoi,submittedby,contributoremail,notes,published,embargorelease
,RHI001,relative activity,mean percent relative activity,,,62.81,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Bacillus subtilis,,part,L-Rhamnose Isomerase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bai et al. 2015. Characteristics and Kinetic Properties of L-Rhamnose Isomerase from Bacillus Subtilis by Isothermal Titration Calorimetry for the Production of D-Allose. Food Science and Technology Research. 21:1,10.3136/fstr.21.13,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. L-rhamnose is substrate,TRUE,01/01/2015
,RHI001,relative activity,mean percent relative activity,,,74.84,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Bacillus subtilis,,part,L-Rhamnose Isomerase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,60,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bai et al. 2015. Characteristics and Kinetic Properties of L-Rhamnose Isomerase from Bacillus Subtilis by Isothermal Titration Calorimetry for the Production of D-Allose. Food Science and Technology Research. 21:1,10.3136/fstr.21.13,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. L-rhamnose is substrate,TRUE,01/01/2015
,RHI001,relative activity,mean percent relative activity,,,94.8,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Bacillus subtilis,,part,L-Rhamnose Isomerase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,65,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bai et al. 2015. Characteristics and Kinetic Properties of L-Rhamnose Isomerase from Bacillus Subtilis by Isothermal Titration Calorimetry for the Production of D-Allose. Food Science and Technology Research. 21:1,10.3136/fstr.21.13,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. L-rhamnose is substrate,TRUE,01/01/2015
,RHI001,relative activity,mean percent relative activity,,,100.08,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Bacillus subtilis,,part,L-Rhamnose Isomerase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,70,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bai et al. 2015. Characteristics and Kinetic Properties of L-Rhamnose Isomerase from Bacillus Subtilis by Isothermal Titration Calorimetry for the Production of D-Allose. Food Science and Technology Research. 21:1,10.3136/fstr.21.13,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. L-rhamnose is substrate,TRUE,01/01/2015
,RHI001,relative activity,mean percent relative activity,,,97.2,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Bacillus subtilis,,part,L-Rhamnose Isomerase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,75,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bai et al. 2015. Characteristics and Kinetic Properties of L-Rhamnose Isomerase from Bacillus Subtilis by Isothermal Titration Calorimetry for the Production of D-Allose. Food Science and Technology Research. 21:1,10.3136/fstr.21.13,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. L-rhamnose is substrate,TRUE,01/01/2015
,RHI001,relative activity,mean percent relative activity,,,64.6,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Bacillus subtilis,,part,L-Rhamnose Isomerase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,80,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bai et al. 2015. Characteristics and Kinetic Properties of L-Rhamnose Isomerase from Bacillus Subtilis by Isothermal Titration Calorimetry for the Production of D-Allose. Food Science and Technology Research. 21:1,10.3136/fstr.21.13,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. L-rhamnose is substrate,TRUE,01/01/2015
,RHI001,relative activity,mean percent relative activity,,,54.97,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Bacillus subtilis,,part,L-Rhamnose Isomerase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,85,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bai et al. 2015. Characteristics and Kinetic Properties of L-Rhamnose Isomerase from Bacillus Subtilis by Isothermal Titration Calorimetry for the Production of D-Allose. Food Science and Technology Research. 21:1,10.3136/fstr.21.13,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. L-rhamnose is substrate,TRUE,01/01/2015
,GLU001,relative activity,mean percent relative activity,,,43.18,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,beta-13-14-glucanase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,20,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Furtado et al. 2011. Biochemical and structural characterization of a beta-13-14-glucanase from Bacillus subtilis 168. Process Biochemistry. 46:5,10.1016/j.procbio.2011.01.037. ,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. Substrate is lichenan,TRUE,01/05/2011
,GLU001,relative activity,mean percent relative activity,,,63,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,beta-13-14-glucanase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,30,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Furtado et al. 2011. Biochemical and structural characterization of a beta-13-14-glucanase from Bacillus subtilis 168. Process Biochemistry. 46:5,10.1016/j.procbio.2011.01.037. ,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. Substrate is lichenan,TRUE,01/05/2011
,GLU001,relative activity,mean percent relative activity,,,81.74,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,beta-13-14-glucanase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,40,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Furtado et al. 2011. Biochemical and structural characterization of a beta-13-14-glucanase from Bacillus subtilis 168. Process Biochemistry. 46:5,10.1016/j.procbio.2011.01.037. ,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. Substrate is lichenan,TRUE,01/05/2011
,GLU001,relative activity,mean percent relative activity,,,89.31,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,beta-13-14-glucanase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,45,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Furtado et al. 2011. Biochemical and structural characterization of a beta-13-14-glucanase from Bacillus subtilis 168. Process Biochemistry. 46:5,10.1016/j.procbio.2011.01.037. ,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. Substrate is lichenan,TRUE,01/05/2011
,GLU001,relative activity,mean percent relative activity,,,100.36,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,beta-13-14-glucanase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Furtado et al. 2011. Biochemical and structural characterization of a beta-13-14-glucanase from Bacillus subtilis 168. Process Biochemistry. 46:5,10.1016/j.procbio.2011.01.037. ,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. Substrate is lichenan,TRUE,01/05/2011
,GLU001,relative activity,mean percent relative activity,,,90.51,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,beta-13-14-glucanase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,55,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Furtado et al. 2011. Biochemical and structural characterization of a beta-13-14-glucanase from Bacillus subtilis 168. Process Biochemistry. 46:5,10.1016/j.procbio.2011.01.037. ,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. Substrate is lichenan,TRUE,01/05/2011
,GLU001,relative activity,mean percent relative activity,,,76.82,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,beta-13-14-glucanase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,60,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Furtado et al. 2011. Biochemical and structural characterization of a beta-13-14-glucanase from Bacillus subtilis 168. Process Biochemistry. 46:5,10.1016/j.procbio.2011.01.037. ,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. Substrate is lichenan,TRUE,01/05/2011
,GLU001,relative activity,mean percent relative activity,,,3.18,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,beta-13-14-glucanase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,70,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Furtado et al. 2011. Biochemical and structural characterization of a beta-13-14-glucanase from Bacillus subtilis 168. Process Biochemistry. 46:5,10.1016/j.procbio.2011.01.037. ,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168 used. Substrate is lichenan,TRUE,01/05/2011
,ABF001,relative activity,mean percent relative activity,,,69.79,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,alpha-L-Arabinofuranosidase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,25,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoffmam et al. 2013. Characterization of a Hexameric Exo-Acting GH51 alpha-l-Arabinofuranosidase from the Mesophilic Bacillus subtilis. Molecular Biotechnology. 55:3,10.1007/s12033-013-9677-1.,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168. debranched arabinan is substrate,TRUE,25/06/2013
,ABF001,relative activity,mean percent relative activity,,,80.52,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,alpha-L-Arabinofuranosidase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,30,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoffmam et al. 2013. Characterization of a Hexameric Exo-Acting GH51 alpha-l-Arabinofuranosidase from the Mesophilic Bacillus subtilis. Molecular Biotechnology. 55:3,10.1007/s12033-013-9677-1.,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168. debranched arabinan is substrate,TRUE,25/06/2013
,ABF001,relative activity,mean percent relative activity,,,87.75,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,alpha-L-Arabinofuranosidase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,35,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoffmam et al. 2013. Characterization of a Hexameric Exo-Acting GH51 alpha-l-Arabinofuranosidase from the Mesophilic Bacillus subtilis. Molecular Biotechnology. 55:3,10.1007/s12033-013-9677-1.,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168. debranched arabinan is substrate,TRUE,25/06/2013
,ABF001,relative activity,mean percent relative activity,,,91.78,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,alpha-L-Arabinofuranosidase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,40,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoffmam et al. 2013. Characterization of a Hexameric Exo-Acting GH51 alpha-l-Arabinofuranosidase from the Mesophilic Bacillus subtilis. Molecular Biotechnology. 55:3,10.1007/s12033-013-9677-1.,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168. debranched arabinan is substrate,TRUE,25/06/2013
,ABF001,relative activity,mean percent relative activity,,,95.67,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,alpha-L-Arabinofuranosidase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,45,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoffmam et al. 2013. Characterization of a Hexameric Exo-Acting GH51 alpha-l-Arabinofuranosidase from the Mesophilic Bacillus subtilis. Molecular Biotechnology. 55:3,10.1007/s12033-013-9677-1.,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168. debranched arabinan is substrate,TRUE,25/06/2013
,ABF001,relative activity,mean percent relative activity,,,93.83,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,alpha-L-Arabinofuranosidase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoffmam et al. 2013. Characterization of a Hexameric Exo-Acting GH51 alpha-l-Arabinofuranosidase from the Mesophilic Bacillus subtilis. Molecular Biotechnology. 55:3,10.1007/s12033-013-9677-1.,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168. debranched arabinan is substrate,TRUE,25/06/2013
,ABF001,relative activity,mean percent relative activity,,,45.67,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,alpha-L-Arabinofuranosidase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,55,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoffmam et al. 2013. Characterization of a Hexameric Exo-Acting GH51 alpha-l-Arabinofuranosidase from the Mesophilic Bacillus subtilis. Molecular Biotechnology. 55:3,10.1007/s12033-013-9677-1.,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168. debranched arabinan is substrate,TRUE,25/06/2013
,ABF001,relative activity,mean percent relative activity,,,1.84,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Sao Paulo Brazil,colony,,,0,decimal,-24,-47,Bacillus subtilis,,part,alpha-L-Arabinofuranosidase enzyme,,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,subtilis,,,60,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoffmam et al. 2013. Characterization of a Hexameric Exo-Acting GH51 alpha-l-Arabinofuranosidase from the Mesophilic Bacillus subtilis. Molecular Biotechnology. 55:3,10.1007/s12033-013-9677-1.,,,Natalia Glazman,glazmann@yahoo.co.uk,B. subtilis strain 168. debranched arabinan is substrate,TRUE,25/06/2013
,QAP001,relative activity,mean percent relative activity,,,44.45,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tokyo Japan,colony,,,0,decimal,36,140,Mycobacterium tuberculosis,,part,Quinolinic Acid Phosphoribosyltransferase enzyme,,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,tuberculosis,,,20,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim et al. 2014. Biochemical Characterization of Quinolinic Acid Phosphoribosyltransferase from Mycobacterium tuberculosis H37Rv and Inhibition of Its Activity by Pyrazinamide. PLoS ONE. 9:6,10.1371/journal.pone.0100062.,,,Natalia Glazman,glazmann@yahoo.co.uk,M. tuberculosis strain H37Rv used.,,20/06/2014
,QAP001,relative activity,mean percent relative activity,,,59.33,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tokyo Japan,colony,,,0,decimal,36,140,Mycobacterium tuberculosis,,part,Quinolinic Acid Phosphoribosyltransferase enzyme,,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,tuberculosis,,,25,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim et al. 2014. Biochemical Characterization of Quinolinic Acid Phosphoribosyltransferase from Mycobacterium tuberculosis H37Rv and Inhibition of Its Activity by Pyrazinamide. PLoS ONE. 9:6,10.1371/journal.pone.0100062.,,,Natalia Glazman,glazmann@yahoo.co.uk,M. tuberculosis strain H37Rv used.,,20/06/2014
,QAP001,relative activity,mean percent relative activity,,,75.74,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tokyo Japan,colony,,,0,decimal,36,140,Mycobacterium tuberculosis,,part,Quinolinic Acid Phosphoribosyltransferase enzyme,,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,tuberculosis,,,30,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim et al. 2014. Biochemical Characterization of Quinolinic Acid Phosphoribosyltransferase from Mycobacterium tuberculosis H37Rv and Inhibition of Its Activity by Pyrazinamide. PLoS ONE. 9:6,10.1371/journal.pone.0100062.,,,Natalia Glazman,glazmann@yahoo.co.uk,M. tuberculosis strain H37Rv used.,,20/06/2014
,QAP001,relative activity,mean percent relative activity,,,100.22,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tokyo Japan,colony,,,0,decimal,36,140,Mycobacterium tuberculosis,,part,Quinolinic Acid Phosphoribosyltransferase enzyme,,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,tuberculosis,,,37,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim et al. 2014. Biochemical Characterization of Quinolinic Acid Phosphoribosyltransferase from Mycobacterium tuberculosis H37Rv and Inhibition of Its Activity by Pyrazinamide. PLoS ONE. 9:6,10.1371/journal.pone.0100062.,,,Natalia Glazman,glazmann@yahoo.co.uk,M. tuberculosis strain H37Rv used.,,20/06/2014
,QAP001,relative activity,mean percent relative activity,,,112.21,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tokyo Japan,colony,,,0,decimal,36,140,Mycobacterium tuberculosis,,part,Quinolinic Acid Phosphoribosyltransferase enzyme,,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,tuberculosis,,,42,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim et al. 2014. Biochemical Characterization of Quinolinic Acid Phosphoribosyltransferase from Mycobacterium tuberculosis H37Rv and Inhibition of Its Activity by Pyrazinamide. PLoS ONE. 9:6,10.1371/journal.pone.0100062.,,,Natalia Glazman,glazmann@yahoo.co.uk,M. tuberculosis strain H37Rv used.,,20/06/2014
,QAP001,relative activity,mean percent relative activity,,,132.27,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tokyo Japan,colony,,,0,decimal,36,140,Mycobacterium tuberculosis,,part,Quinolinic Acid Phosphoribosyltransferase enzyme,,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,tuberculosis,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim et al. 2014. Biochemical Characterization of Quinolinic Acid Phosphoribosyltransferase from Mycobacterium tuberculosis H37Rv and Inhibition of Its Activity by Pyrazinamide. PLoS ONE. 9:6,10.1371/journal.pone.0100062.,,,Natalia Glazman,glazmann@yahoo.co.uk,M. tuberculosis strain H37Rv used.,,20/06/2014
